Date,Duration,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE,Notes
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Horizontal Leg Press,2,265,6,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Machine Calf Press,0,330,10,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Machine Calf Press,1,330,8,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Machine Calf Press,2,330,8,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Seated Leg Curl,0,140,5,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Seated Leg Curl,1,140,6,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Seated Leg Curl,2,140,4,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Leg Extension,0,170,3,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Leg Extension,1,170,5,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Leg Extension,2,170,5,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Machine Seated Crunch,0,145,4,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Machine Seated Crunch,1,145,4,0,0,,
2026-01-26 07:26:54,00 hours 33 minutes 23 seconds,,Machine Seated Crunch,2,145,5,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Dumbbell Bench Press,0,55,4,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Dumbbell Bench Press,1,55,4,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Dumbbell Bench Press,2,55,4,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Incline Dumbbell Bench Press,0,40,6,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Incline Dumbbell Bench Press,1,40,6,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Incline Dumbbell Bench Press,2,40,6,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Machine Shoulder Press,0,70,2,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Machine Shoulder Press,1,60,3,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Machine Shoulder Press,2,60,4,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Cable Reverse Fly,0,5,11,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Cable Reverse Fly,1,5,8,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Cable Reverse Fly,2,5,8,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Dumbbell Lateral Raise,0,15,7,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Dumbbell Lateral Raise,1,15,6,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Dumbbell Lateral Raise,2,15,6,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Seated Dip Machine,0,160,3,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Seated Dip Machine,1,160,2,0,0,,
2026-01-27 08:08:23,00 hours 45 minutes 01 seconds,,Seated Dip Machine,2,160,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Machine Row,0,130,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Machine Row,1,125,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Machine Row,2,125,2,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Lat Pulldown,0,105,6,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Lat Pulldown,1,105,5,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Lat Pulldown,2,105,5,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Lat Pulldown,3,120,2,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Tricep Pushdown,0,50,8,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Tricep Pushdown,1,50,7,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Tricep Pushdown,2,50,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Seated Cable Row,0,105,7,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Seated Cable Row,1,105,6,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Seated Cable Row,2,105,5,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Hammer Curl,0,35,5,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Hammer Curl,1,35,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Hammer Curl,2,35,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Incline Dumbbell Curl,0,25,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Incline Dumbbell Curl,1,25,4,0,0,,
2026-01-28 07:19:11,00 hours 47 minutes 31 seconds,,Incline Dumbbell Curl,2,25,4,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Horizontal Leg Press,0,265,3,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Horizontal Leg Press,1,265,4,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Horizontal Leg Press,2,265,2,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Machine Calf Press,0,330,8,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Machine Calf Press,1,330,9,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Machine Calf Press,2,330,7,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Seated Leg Curl,0,140,4,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Seated Leg Curl,1,140,3,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Seated Leg Curl,2,140,5,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Leg Extension,0,170,5,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Leg Extension,1,170,4,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Leg Extension,2,170,3,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Machine Seated Crunch,0,145,6,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Machine Seated Crunch,1,145,7,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Machine Seated Crunch,2,145,4,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Decline Crunch,0,0,4,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Decline Crunch,1,0,4,0,0,,
2026-01-29 07:18:17,00 hours 38 minutes 54 seconds,,Decline Crunch,2,0,5,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Dumbbell Bench Press,0,55,6,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Dumbbell Bench Press,1,55,4,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Dumbbell Bench Press,2,55,4,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Incline Dumbbell Bench Press,0,40,4,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Incline Dumbbell Bench Press,1,40,5,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Incline Dumbbell Bench Press,2,40,6,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Seated Dumbbell Shoulder Press,0,30,5,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Seated Dumbbell Shoulder Press,1,30,4,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Seated Dumbbell Shoulder Press,2,30,5,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Cable Reverse Fly,0,7.5,9,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Cable Reverse Fly,1,7.5,10,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Cable Reverse Fly,2,7.5,9,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Dumbbell Lateral Raise,0,15,7,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Dumbbell Lateral Raise,1,15,7,0,0,,
2026-01-30 07:30:42,00 hours 37 minutes 31 seconds,,Dumbbell Lateral Raise,2,15,7,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Iso-Lateral Low Row,0,156,6,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Iso-Lateral Low Row,1,156,8,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Iso-Lateral Low Row,2,156,5,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Lat Pulldown,0,120,3,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Lat Pulldown,1,110,4,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Lat Pulldown,2,110,4,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Tricep Pushdown,0,50,12,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Tricep Pushdown,1,50,7,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Tricep Pushdown,2,50,7,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Seated Cable Row,0,120,5,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Seated Cable Row,1,120,4,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Seated Cable Row,2,120,4,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Hammer Curl,0,35,6,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Hammer Curl,1,35,4,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Hammer Curl,2,35,4,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Incline Dumbbell Curl,0,27.5,5,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Incline Dumbbell Curl,1,27.5,3,0,0,,
2026-02-02 07:35:42,00 hours 44 minutes 16 seconds,,Incline Dumbbell Curl,2,27.5,4,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Horizontal Leg Press,0,265,4,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Horizontal Leg Press,1,265,5,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Horizontal Leg Press,2,265,4,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Machine Calf Press,0,330,9,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Machine Calf Press,1,330,10,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Machine Calf Press,2,330,7,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Seated Leg Curl,0,140,5,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Seated Leg Curl,1,140,5,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Seated Leg Curl,2,140,6,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Leg Extension,0,170,6,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Leg Extension,1,170,6,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Leg Extension,2,170,5,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Machine Seated Crunch,0,145,7,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Machine Seated Crunch,1,145,3,0,0,,
2026-02-03 08:16:39,00 hours 32 minutes 31 seconds,,Machine Seated Crunch,2,145,5,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Dumbbell Bench Press,0,55,7,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Dumbbell Bench Press,1,55,5,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Dumbbell Bench Press,2,55,4,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Incline Dumbbell Bench Press,0,40,8,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Incline Dumbbell Bench Press,1,40,4,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Incline Dumbbell Bench Press,2,40,6,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Seated Dumbbell Shoulder Press,0,30,6,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Seated Dumbbell Shoulder Press,1,30,5,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Seated Dumbbell Shoulder Press,2,30,5,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Cable Reverse Fly,0,7.5,10,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Cable Reverse Fly,1,7.5,8,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Cable Reverse Fly,2,7.5,7,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Dumbbell Lateral Raise,0,20,6,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Dumbbell Lateral Raise,1,15,8,0,0,,
2026-02-04 07:32:56,00 hours 37 minutes 18 seconds,,Dumbbell Lateral Raise,2,15,8,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Iso-Lateral Low Row,0,156,10,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Iso-Lateral Low Row,1,156,7,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Iso-Lateral Low Row,2,156,4,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Lat Pulldown,0,120,6,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Lat Pulldown,1,120,5,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Lat Pulldown,2,120,5,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Tricep Pushdown,0,50,8,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Tricep Pushdown,1,50,6,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Tricep Pushdown,2,50,4,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Seated Cable Row,0,120,4,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Seated Cable Row,1,120,4,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Seated Cable Row,2,120,4,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Hammer Curl,0,35,5,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Hammer Curl,1,35,4,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Hammer Curl,2,35,3,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Incline Dumbbell Curl,0,25,5,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Incline Dumbbell Curl,1,25,5,0,0,,
2026-02-05 09:19:07,00 hours 40 minutes 22 seconds,,Incline Dumbbell Curl,2,25,4,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Horizontal Leg Press,0,265,8,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Horizontal Leg Press,1,265,8,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Horizontal Leg Press,2,265,6,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Machine Calf Press,0,330,10,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Machine Calf Press,1,335,8,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Machine Calf Press,2,335,7,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Seated Leg Curl,0,140,6,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Seated Leg Curl,1,140,5,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Seated Leg Curl,2,140,4,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Leg Extension,0,170,7,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Leg Extension,1,170,7,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Leg Extension,2,170,6,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Machine Seated Crunch,0,145,6,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Machine Seated Crunch,1,145,3,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Machine Seated Crunch,2,145,3,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Decline Crunch,0,0,6,0,0,,
2026-02-06 07:32:25,00 hours 36 minutes 36 seconds,,Decline Crunch,1,0,3,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Dumbbell Bench Press,0,55,6,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Dumbbell Bench Press,1,55,4,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Dumbbell Bench Press,2,55,3,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Incline Dumbbell Bench Press,0,40,5,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Incline Dumbbell Bench Press,1,40,5,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Incline Dumbbell Bench Press,2,40,4,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Seated Dumbbell Shoulder Press,0,30,5,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Seated Dumbbell Shoulder Press,1,30,5,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Seated Dumbbell Shoulder Press,2,30,5,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Cable Reverse Fly,0,7.5,6,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Cable Reverse Fly,1,7.5,7,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Cable Reverse Fly,2,7.5,7,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Dumbbell Lateral Raise,0,15,7,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Dumbbell Lateral Raise,1,15,5,0,0,,
2026-02-09 06:55:32,00 hours 43 minutes 50 seconds,,Dumbbell Lateral Raise,2,15,8,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Lat Pulldown,0,105,7,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Lat Pulldown,1,105,8,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Lat Pulldown,2,105,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Tricep Pushdown,0,50,10,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Tricep Pushdown,1,50,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Tricep Pushdown,2,50,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Seated Cable Row,0,100,9,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Seated Cable Row,1,100,6,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Seated Cable Row,2,100,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Hammer Curl,0,35,7,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Hammer Curl,1,35,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Hammer Curl,2,35,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Incline Dumbbell Curl,0,25,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Incline Dumbbell Curl,1,25,5,0,0,,
2026-02-10 09:10:38,00 hours 35 minutes 21 seconds,,Incline Dumbbell Curl,2,25,5,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Horizontal Leg Press,0,265,5,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Horizontal Leg Press,1,265,6,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Horizontal Leg Press,2,265,5,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Machine Calf Press,0,335,9,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Machine Calf Press,1,335,8,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Machine Calf Press,2,335,9,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Seated Leg Curl,0,140,6,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Seated Leg Curl,1,140,4,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Seated Leg Curl,2,140,6,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Leg Extension,0,170,7,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Leg Extension,1,170,7,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Leg Extension,2,170,6,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Machine Seated Crunch,0,145,8,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Machine Seated Crunch,1,145,6,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Machine Seated Crunch,2,145,5,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Decline Crunch,0,0,6,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Decline Crunch,1,0,7,0,0,,
2026-02-11 07:38:36,00 hours 39 minutes 35 seconds,,Decline Crunch,2,0,4,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Dumbbell Bench Press,0,55,8,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Dumbbell Bench Press,1,55,8,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Dumbbell Bench Press,2,55,5,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Incline Dumbbell Bench Press,0,40,5,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Incline Dumbbell Bench Press,1,40,5,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Incline Dumbbell Bench Press,2,40,4,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Seated Dumbbell Shoulder Press,0,30,4,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Seated Dumbbell Shoulder Press,1,30,7,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Seated Dumbbell Shoulder Press,2,30,6,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Cable Reverse Fly,0,10,5,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Cable Reverse Fly,1,5,9,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Cable Reverse Fly,2,5,6,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Dumbbell Lateral Raise,0,15,7,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Dumbbell Lateral Raise,1,15,9,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Dumbbell Lateral Raise,2,15,6,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Seated Dip Machine,0,160,4,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Seated Dip Machine,1,160,4,0,0,,
2026-02-12 09:25:17,00 hours 43 minutes 33 seconds,,Seated Dip Machine,2,160,5,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Iso-Lateral Row,0,150,5,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Iso-Lateral Row,1,150,5,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Iso-Lateral Row,2,150,5,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Tricep Pushdown,0,52.5,5,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Tricep Pushdown,1,52.5,4,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Tricep Pushdown,2,47.5,7,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Hammer Curl,0,35,6,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Hammer Curl,1,35,4,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Hammer Curl,2,35,6,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Incline Dumbbell Curl,0,25,6,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Incline Dumbbell Curl,1,25,7,0,0,,
2026-02-13 07:44:28,00 hours 34 minutes 47 seconds,,Incline Dumbbell Curl,2,25,5,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Horizontal Leg Press,0,265,7,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Horizontal Leg Press,1,265,8,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Horizontal Leg Press,2,265,6,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Machine Calf Press,0,335,10,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Machine Calf Press,1,335,11,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Machine Calf Press,2,335,8,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Seated Leg Curl,0,145,8,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Seated Leg Curl,1,145,6,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Seated Leg Curl,2,145,5,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Leg Extension,0,175,6,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Leg Extension,1,175,6,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Leg Extension,2,175,3,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Machine Seated Crunch,0,145,7,0,0,,
2026-02-16 07:28:31,00 hours 33 minutes 04 seconds,,Machine Seated Crunch,1,145,5,0,0,,
